template_id,source_event_id,kind,tau,pressure,terminal,attacker_stones,defender_stones,move_stones,obligation_edges,num_attacker_stones,num_defender_stones,num_obligations,num_obligation_vertices,pair_shape,shape_kind,family,line_axis_support,canonical_signature,frequency,automorphism_group_size,number_of_vertices,number_of_edges,edge_size_histogram,singleton_count,pair_edge_count,transversal_number_tau,number_of_minimum_transversals,intersection_graph_density,laplacian_spectrum,source_counts
T_0363,E000000359,exact,4,2,1,"[[-4,0],[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-1],[0,0],[1,0]]",[],"[[-3,-1],[3,0]]","[[[-5,0]],[[2,0]],[[-5,-1],[-4,-1]],[[-4,-1],[1,-1]],[[1,-1],[2,-1]]]",9,0,5,6,"(-7, 1)",kink,kink_bridge,three-axis,5f1f3e8543793200c79cb298fd797bddb00ede09,1,1,6,5,"{""1"":2,""2"":3}",2,3,4,3,0.2,"0,0,5.045e-17,0.5858,2,3.414","{""adversarial"":1}"
T_0364,E000000360,proto,10,8,1,"[[-4,0],[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,0],[1,0]]",[],"[[-3,-1],[3,0]]","[[[-5,0]],[[2,0]],[[-7,3],[-6,2],[-5,1]],[[-6,-1],[-5,-1],[-4,-1]],[[-6,2],[-5,1],[-1,-3]],[[-5,-1],[-4,-1],[0,-1]],[[-5,1],[-1,-3],[0,-4]],[[-5,3],[-4,2],[-3,1]],[[-4,-1],[0,-1],[1,-1]],[[-4,2],[-3,1],[1,-3]],[[-3,1],[1,-3],[2,-4]],[[-2,-5],[-2,-4],[-2,-3]],[[-2,-4],[-2,-3],[-2,1]],[[-2,-3],[-2,1],[-2,2]],[[-2,1],[-2,2],[-2,3]],[[-1,-3],[0,-4],[1,-5]],[[0,-1],[1,-1],[2,-1]],[[1,-3],[2,-4],[3,-5]]]",10,0,18,26,"(-7, 1)",kink,kink_bridge,three-axis,abc2d9d9feb94b1cf1dad29fb3534221828c2d95,1,1,26,18,"{""1"":2,""3"":16}",2,0,10,-1,0.13071895424836602,"-1.952e-15,-1.045e-15,-4.295e-16,0,7.726e-17,1.426e-15,1.326,1.326","{""adversarial"":1}"
T_0365,E000000361,exact,4,2,1,"[[-4,0],[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-1],[0,0],[1,0]]",[],"[[-3,-1],[4,-3]]","[[[-5,0]],[[2,0]],[[-5,-1],[-4,-1]],[[-4,-1],[1,-1]],[[1,-1],[2,-1]]]",9,0,5,6,"(-7, 2)",kink,kink_bridge,three-axis,8b4fe07ffb2e0f07bab15ea6d67094f3bedbe9bf,1,1,6,5,"{""1"":2,""2"":3}",2,3,4,3,0.2,"0,0,5.045e-17,0.5858,2,3.414","{""adversarial"":1}"
T_0366,E000000362,proto,11,9,1,"[[-4,0],[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,0],[1,0],[2,-1]]",[],"[[-3,-1],[4,-3]]","[[[-5,0]],[[2,0]],[[0,-1],[1,-1]],[[-7,3],[-6,2],[-5,1]],[[-6,-1],[-5,-1],[-4,-1]],[[-6,2],[-5,1],[-1,-3]],[[-5,-1],[-4,-1],[0,-1]],[[-5,1],[-1,-3],[0,-4]],[[-5,3],[-4,2],[-3,1]],[[-4,2],[-3,1],[1,-3]],[[-3,1],[1,-3],[2,-4]],[[-2,-5],[-2,-4],[-2,-3]],[[-2,-4],[-2,-3],[-2,1]],[[-2,-3],[-2,1],[-2,2]],[[-2,1],[-2,2],[-2,3]],[[-1,-3],[0,-4],[1,-5]],[[-1,2],[0,1],[3,-2]],[[0,1],[3,-2],[5,-4]],[[1,-3],[2,-4],[3,-5]],[[3,-2],[5,-4],[6,-5]]]",11,0,20,30,"(-7, 2)",kink,kink_bridge,three-axis,8e554c4ecb073c1a2f398848ff57d030685915f4,1,1,30,20,"{""1"":2,""2"":1,""3"":17}",2,1,11,-1,0.10526315789473684,"-4.302e-16,-1.912e-16,3.68e-17,1.192e-16,6.458e-16,1.818e-15,2.482e-15,0.8299","{""adversarial"":1}"
T_0367,E000000363,exact,4,2,1,"[[-4,0],[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-1],[0,0],[1,0]]",[],"[[-3,-1],[4,-1]]","[[[-5,0]],[[2,0]],[[-5,-1],[-4,-1]],[[-4,-1],[1,-1]],[[1,-1],[2,-1]]]",9,0,5,6,"(-7, 0)",rail,rail_ladder,three-axis,fa44aab091c50f7be575a63b25471429af8cc810,1,1,6,5,"{""1"":2,""2"":3}",2,3,4,3,0.2,"0,0,5.045e-17,0.5858,2,3.414","{""adversarial"":1}"
T_0368,E000000364,proto,10,8,1,"[[-4,0],[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,0],[1,0]]",[],"[[-3,-1],[4,-1]]","[[[-5,0]],[[2,0]],[[-7,3],[-6,2],[-5,1]],[[-6,-1],[-5,-1],[-4,-1]],[[-6,2],[-5,1],[-1,-3]],[[-5,-1],[-4,-1],[0,-1]],[[-5,1],[-1,-3],[0,-4]],[[-5,3],[-4,2],[-3,1]],[[-4,-1],[0,-1],[1,-1]],[[-4,2],[-3,1],[1,-3]],[[-3,1],[1,-3],[2,-4]],[[-2,-5],[-2,-4],[-2,-3]],[[-2,-4],[-2,-3],[-2,1]],[[-2,-3],[-2,1],[-2,2]],[[-2,1],[-2,2],[-2,3]],[[-1,-3],[0,-4],[1,-5]],[[0,-1],[1,-1],[2,-1]],[[1,-3],[2,-4],[3,-5]]]",10,0,18,26,"(-7, 0)",rail,rail,three-axis,a6279a3635001487b7a0e267b93c8d3d10d151fc,1,1,26,18,"{""1"":2,""3"":16}",2,0,10,-1,0.13071895424836602,"-1.952e-15,-1.045e-15,-4.295e-16,0,7.726e-17,1.426e-15,1.326,1.326","{""adversarial"":1}"
T_0369,E000000365,exact,4,2,1,"[[-4,0],[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-1],[0,0],[1,0]]",[],"[[-3,-1],[4,-2]]","[[[-5,0]],[[2,0]],[[-5,-1],[-4,-1]],[[-4,-1],[1,-1]],[[1,-1],[2,-1]]]",9,0,5,6,"(-7, 1)",kink,kink_bridge,three-axis,5dc1c0620837a168d53a877933a6d9005cf427ae,1,1,6,5,"{""1"":2,""2"":3}",2,3,4,3,0.2,"0,0,5.045e-17,0.5858,2,3.414","{""adversarial"":1}"
T_0370,E000000366,proto,10,8,1,"[[-4,0],[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,0],[1,0]]",[],"[[-3,-1],[4,-2]]","[[[-5,0]],[[2,0]],[[-7,3],[-6,2],[-5,1]],[[-6,-1],[-5,-1],[-4,-1]],[[-6,2],[-5,1],[-1,-3]],[[-5,-1],[-4,-1],[0,-1]],[[-5,1],[-1,-3],[0,-4]],[[-5,3],[-4,2],[-3,1]],[[-4,-1],[0,-1],[1,-1]],[[-4,2],[-3,1],[1,-3]],[[-3,1],[1,-3],[2,-4]],[[-2,-5],[-2,-4],[-2,-3]],[[-2,-4],[-2,-3],[-2,1]],[[-2,-3],[-2,1],[-2,2]],[[-2,1],[-2,2],[-2,3]],[[-1,-3],[0,-4],[1,-5]],[[0,-1],[1,-1],[2,-1]],[[1,-3],[2,-4],[3,-5]]]",10,0,18,26,"(-7, 1)",kink,kink_bridge,three-axis,00c64f37d2e2cb90899819b1901a776e10eede67,1,1,26,18,"{""1"":2,""3"":16}",2,0,10,-1,0.13071895424836602,"-1.952e-15,-1.045e-15,-4.295e-16,0,7.726e-17,1.426e-15,1.326,1.326","{""adversarial"":1}"
T_0371,E000000367,exact,5,3,1,"[[-4,0],[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[-1,-3],[-1,-2]]","[[[-5,0]],[[2,0]],[[-3,-1],[1,-1]],[[-1,-5],[-1,-4]],[[-1,-4],[-1,1]],[[-1,1],[-1,2]],[[1,-1],[3,-1]]]",10,0,7,9,"(-1, 0)",adjacent,adjacent,three-axis,a93ea6beaa278876e3afb369f066ee3f0c346907,1,1,9,7,"{""1"":2,""2"":5}",2,5,5,3,0.14285714285714285,"-4.426e-16,0,0,3.925e-17,0.5858,1,2,3","{""adversarial"":1}"
T_0372,E000000368,proto,14,12,1,"[[-4,0],[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[-1,-3],[-1,-2]]","[[[-5,0]],[[2,0]],[[-1,-5],[-1,-4]],[[-1,-4],[-1,1]],[[-1,1],[-1,2]],[[-6,2],[-5,1],[-3,-1]],[[-6,3],[-5,2],[-4,1]],[[-5,-2],[-4,-2],[-3,-2]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,1],[-3,-1],[0,-4]],[[-5,2],[-4,1],[0,-3]],[[-5,3],[-4,2],[-3,1]],[[-4,-2],[-3,-2],[1,-2]],[[-4,-1],[-3,-1],[1,-1]],[[-4,1],[0,-3],[1,-4]],[[-4,2],[-3,1],[1,-3]],[[-3,-2],[1,-2],[2,-2]],[[-3,-1],[0,-4],[1,-5]],[[-3,-1],[1,-1],[2,-1]],[[-3,1],[1,-3],[2,-4]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,-3],[1,-4],[2,-5]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-2],[2,-2],[3,-2]],[[1,-1],[2,-1],[3,-1]]]",11,1,29,41,"(-1, 0)",adjacent,adjacent,three-axis,e8c0e5a5995261703077df2c3e6bf25a1a5a90f8,1,1,41,29,"{""1"":2,""2"":3,""3"":24}",2,3,14,-1,0.12807881773399016,"-2.379e-15,-7.848e-16,1.57e-16,5.128e-16,6.61e-16,1.898e-15,2.124e-15,0.3059","{""adversarial"":1}"
T_0373,E000000369,exact,6,4,1,"[[-4,0],[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[0,1],[2,-4]]","[[[-5,0]],[[2,0]],[[-3,-1],[1,-1]],[[-3,1],[1,-3]],[[0,-4],[0,-3]],[[0,-3],[0,2]],[[0,2],[0,3]],[[1,-3],[3,-5]],[[1,-1],[3,-1]]]",11,0,9,12,"(-5, 2)",kink,kink_bridge,three-axis,3d0a6ef417231490184761b47e68f374c6d6707c,1,1,12,9,"{""1"":2,""2"":7}",2,7,6,3,0.1111111111111111,"-6.065e-16,0,0,3.925e-17,3.925e-17,0.5858,1,1","{""adversarial"":1}"
T_0374,E000000370,proto,10,8,1,"[[-4,0],[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[0,1],[2,-4]]","[[[-5,0]],[[2,0]],[[-3,-1],[1,-1]],[[-3,1],[1,-3]],[[0,-4],[0,-3]],[[0,-3],[0,2]],[[0,2],[0,3]],[[1,-3],[3,-5]],[[1,-1],[3,-1]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[3,-2],[4,-3],[5,-4]]]",11,0,15,22,"(-5, 2)",kink,kink_bridge,three-axis,0368ca8dc1c0da0798098cf1105ce5f064001133,1,1,22,15,"{""1"":2,""2"":7,""3"":6}",2,7,10,-1,0.10476190476190476,"-6.997e-16,-5.315e-16,-4.616e-18,1.596e-17,1.198e-16,2.385e-16,0.5188,0.5188","{""adversarial"":1}"
T_0375,E000000371,proto,3,1,0,"[[-3,0],[-3,1],[1,1],[4,-2]]",[],"[[-3,-1],[2,0]]","[[[-3,-4],[-3,-3],[-3,-2]],[[-3,-3],[-3,-2],[-3,2]],[[-3,-2],[-3,2],[-3,3]],[[-3,2],[-3,3],[-3,4]],[[-1,3],[0,2],[3,-1]],[[0,2],[3,-1],[5,-3]],[[3,-1],[5,-3],[6,-4]]]",4,0,7,11,"(-6, 1)",kink,kink_bridge,three-axis,c21b8c771d52011848fda3e85be9f9f2264b39f7,1,1,11,7,"{""3"":7}",0,0,3,6,0.38095238095238093,"-3.039e-16,1.16e-15,1.326,1.697,3,3.209,4.346,5.303","{""random"":1}"
T_0376,E000000372,proto,3,1,0,"[[-3,0],[-3,1],[1,1],[4,-2]]",[],"[[-3,-1],[0,2]]","[[[-3,-4],[-3,-3],[-3,-2]],[[-3,-3],[-3,-2],[-3,2]],[[-3,-2],[-3,2],[-3,3]],[[-3,2],[-3,3],[-3,4]],[[-1,3],[2,0],[3,-1]],[[2,0],[3,-1],[5,-3]]]",4,0,6,10,"(-6, 3)",kink,kink_bridge,three-axis,b396d6f903695665ea58e3f3b30113804e1817a6,1,1,10,6,"{""3"":6}",0,0,3,12,0.4,"-3.039e-16,-1.877e-16,1.326,2,3,4,4.346,6","{""random"":1}"
T_0377,E000000373,proto,3,1,0,"[[-3,0],[-3,1],[1,1],[4,-2]]",[],"[[-3,2],[0,2]]","[[[-3,-3],[-3,-2],[-3,-1]],[[-3,-2],[-3,-1],[-3,3]],[[-3,-1],[-3,3],[-3,4]],[[-3,3],[-3,4],[-3,5]],[[-1,3],[2,0],[3,-1]],[[2,0],[3,-1],[5,-3]]]",4,0,6,10,"(-3, 0)",rail,rail_ladder,three-axis,31c27dda1325f3e0377e9a56c8a0f2b1d4ff9bcd,1,1,10,6,"{""3"":6}",0,0,3,12,0.4,"-3.039e-16,-1.877e-16,1.326,2,3,4,4.346,6","{""random"":1}"
T_0378,E000000374,proto,3,1,0,"[[-3,0],[-3,1],[1,1],[4,-2]]",[],"[[-3,2],[2,0]]","[[[-3,-3],[-3,-2],[-3,-1]],[[-3,-2],[-3,-1],[-3,3]],[[-3,-1],[-3,3],[-3,4]],[[-3,3],[-3,4],[-3,5]],[[-1,3],[0,2],[3,-1]],[[0,2],[3,-1],[5,-3]],[[3,-1],[5,-3],[6,-4]]]",4,0,7,11,"(-5, 2)",kink,kink_bridge,three-axis,0a6631ae247e4d37dccc5291b30061c9b4ef1b8b,1,1,11,7,"{""3"":7}",0,0,3,6,0.38095238095238093,"-3.039e-16,1.16e-15,1.326,1.697,3,3.209,4.346,5.303","{""random"":1}"
T_0379,E000000375,proto,3,1,0,"[[-3,0],[-3,1],[1,1]]",[],"[[-4,1],[-2,-1]]","[[[-7,4],[-6,3],[-5,2]],[[-6,3],[-5,2],[-1,-2]],[[-5,2],[-1,-2],[0,-3]],[[-2,1],[-1,1],[0,1]],[[-1,-2],[0,-3],[1,-4]]]",3,0,5,9,"(-2, 0)",rail,rail_ladder,three-axis,114469e367bf5b9f0a5c9ee8cde8f3396f9cad19,1,1,9,5,"{""3"":5}",0,0,3,18,0.5,"-8.045e-16,5.143e-16,1.326,3,3,3,4.346,7","{""random"":1}"
T_0380,E000000376,proto,3,1,0,"[[-3,1],[-2,4],[1,1],[4,-2]]",[],"[[-4,1],[0,2]]","[[[-4,6],[-3,5],[-1,3]],[[-3,5],[-1,3],[2,0]],[[-2,1],[-1,1],[0,1]],[[-1,3],[2,0],[3,-1]],[[2,0],[3,-1],[5,-3]]]",4,0,5,9,"(-5, 1)",kink,kink_bridge,three-axis,7f845326fec812f1ec4c219f74aec0c39d64d0ea,1,1,9,5,"{""3"":5}",0,0,3,18,0.5,"1.497e-16,9.671e-16,1.326,3,3,3,4.346,7","{""random"":1}"
T_0381,E000000377,proto,3,1,0,"[[-3,1],[-2,4],[1,1],[4,-2]]",[],"[[-4,1],[2,0]]","[[[-3,5],[-1,3],[0,2]],[[-2,1],[-1,1],[0,1]],[[-1,3],[0,2],[3,-1]],[[0,2],[3,-1],[5,-3]],[[3,-1],[5,-3],[6,-4]]]",4,0,5,9,"(-6, 1)",kink,kink_bridge,three-axis,b764d7ee53dc4594df8f39f03a5d2c6f7b86de66,1,1,9,5,"{""3"":5}",0,0,3,18,0.5,"-1.297e-15,-8.13e-16,1.326,3,3,3,4.346,7","{""random"":1}"
T_0382,E000000378,exact,4,2,0,"[[0,-1],[0,0],[0,2],[1,-2],[1,-1],[1,0]]",[],"[[0,1],[1,1]]","[[[0,-3],[0,-2]],[[0,-2],[0,3]],[[0,3],[0,4]],[[1,-4],[1,-3]],[[1,-3],[1,2]],[[1,2],[1,3]]]",6,0,6,8,"(-1, 0)",adjacent,adjacent,three-axis,3126508e83ba016f689055557134b4b548cb9e38,1,1,8,6,"{""2"":6}",0,6,4,9,0.26666666666666666,"5.045e-17,5.045e-17,0.5858,0.5858,2,2,3.414,3.414","{""rail"":1}"
T_0383,E000000379,proto,4,2,0,"[[0,0],[0,2],[1,-1],[1,0]]",[],"[[0,1],[1,1]]","[[[0,-3],[0,-2],[0,-1]],[[0,-2],[0,-1],[0,3]],[[0,-1],[0,3],[0,4]],[[0,3],[0,4],[0,5]],[[1,-4],[1,-3],[1,-2]],[[1,-3],[1,-2],[1,2]],[[1,-2],[1,2],[1,3]],[[1,2],[1,3],[1,4]]]",4,0,8,12,"(-1, 0)",adjacent,adjacent,three-axis,eaf8ac076190f6933eac50e3e7840f392c2f7036,1,1,12,8,"{""3"":8}",0,0,4,36,0.35714285714285715,"-3.039e-16,-3.039e-16,1.326,1.326,3,3,4.346,4.346","{""rail"":1}"
T_0384,E000000380,exact,4,2,0,"[[0,-1],[0,0],[0,2],[1,-2],[1,-1],[1,0]]",[],"[[0,1],[1,-3]]","[[[0,-3],[0,-2]],[[0,-2],[0,3]],[[0,3],[0,4]],[[1,-5],[1,-4]],[[1,-4],[1,1]],[[1,1],[1,2]]]",6,0,6,8,"(-4, 1)",kink,kink_bridge,three-axis,e8f1bcb2015097fe5e12993744ffd53fa9d7882f,1,1,8,6,"{""2"":6}",0,6,4,9,0.26666666666666666,"5.045e-17,5.045e-17,0.5858,0.5858,2,2,3.414,3.414","{""rail"":1}"
T_0385,E000000381,proto,4,2,0,"[[0,0],[0,2],[1,-2],[1,-1]]",[],"[[0,1],[1,-3]]","[[[0,-3],[0,-2],[0,-1]],[[0,-2],[0,-1],[0,3]],[[0,-1],[0,3],[0,4]],[[0,3],[0,4],[0,5]],[[1,-6],[1,-5],[1,-4]],[[1,-5],[1,-4],[1,0]],[[1,-4],[1,0],[1,1]],[[1,0],[1,1],[1,2]]]",4,0,8,12,"(-4, 1)",kink,kink_bridge,three-axis,02581652f1a947cbe9a1e2f5df69771e7776a07e,1,1,12,8,"{""3"":8}",0,0,4,36,0.35714285714285715,"-3.039e-16,-3.039e-16,1.326,1.326,3,3,4.346,4.346","{""rail"":1}"
T_0386,E000000383,proto,4,2,1,"[[0,-2],[0,-1],[0,0],[0,2],[1,-2],[1,-1],[1,0]]",[],"[[0,-3],[0,1]]","[[[0,-4]],[[0,3]],[[1,-5],[1,-4],[1,-3]],[[1,-4],[1,-3],[1,1]],[[1,-3],[1,1],[1,2]],[[1,1],[1,2],[1,3]]]",7,0,6,8,"(-4, 0)",rail,rail,three-axis,ec5fe71048e9076d85c510ee19567252117f8267,1,1,8,6,"{""1"":2,""3"":4}",2,0,4,6,0.3333333333333333,"-3.039e-16,0,0,1.326,3,4.346,7,8.328","{""rail"":1}"
T_0387,E000000384,proto,7,5,0,"[[0,-1],[0,0],[1,-2],[1,-1],[1,0]]","[[-3,0]]","[[-1,0],[0,1]]","[[[-4,3],[-3,2],[-2,1]],[[-3,2],[-2,1],[2,-3]],[[-2,0],[2,0],[3,0]],[[-2,1],[2,-3],[3,-4]],[[0,-4],[0,-3],[0,-2]],[[0,-3],[0,-2],[0,2]],[[0,-2],[0,2],[0,3]],[[0,2],[0,3],[0,4]],[[1,-5],[1,-4],[1,-3]],[[1,-4],[1,-3],[1,1]],[[1,-3],[1,1],[1,2]],[[1,1],[1,2],[1,3]],[[2,-3],[3,-4],[4,-5]],[[2,0],[3,0],[4,0]]]",5,1,14,22,"(-2, 1)",bridge,bridge_fork,three-axis,a5d8bcdd05ecd088dc4560bc4397096aa57cffb2,1,1,22,14,"{""3"":14}",0,0,7,432,0.17582417582417584,"-1.684e-15,-7.411e-16,-2.374e-16,1.654e-16,1.326,1.326,1.326,2","{""rail"":1}"
T_0388,E000000385,proto,6,4,0,"[[0,-1],[0,0],[1,-2],[1,-1],[1,0]]","[[-1,-1],[-1,2]]","[[0,1],[2,-1]]","[[[0,-4],[0,-3],[0,-2]],[[0,-3],[0,-2],[0,2]],[[0,-2],[0,2],[0,3]],[[0,2],[0,3],[0,4]],[[1,-5],[1,-4],[1,-3]],[[1,-4],[1,-3],[1,1]],[[1,-3],[1,1],[1,2]],[[1,1],[1,2],[1,3]],[[3,-2],[4,-3],[5,-4]],[[3,-1],[4,-1],[5,-1]]]",5,2,10,18,"(-2, 0)",rail,rail_ladder,three-axis,92b68f59f336f633423df39bae6657ad0691df3c,1,1,18,10,"{""3"":10}",0,0,6,324,0.2222222222222222,"-3.039e-16,-1.11e-16,1.665e-16,8.618e-16,1.326,1.326,3,3","{""rail"":1}"
T_0389,E000000386,proto,6,4,0,"[[0,0],[0,2],[1,-2],[1,-1],[1,0]]",[],"[[-1,1],[0,1]]","[[[-4,4],[-3,3],[-2,2]],[[-3,3],[-2,2],[2,-2]],[[-2,2],[2,-2],[3,-3]],[[0,-3],[0,-2],[0,-1]],[[0,-2],[0,-1],[0,3]],[[0,-1],[0,3],[0,4]],[[0,3],[0,4],[0,5]],[[1,-5],[1,-4],[1,-3]],[[1,-4],[1,-3],[1,1]],[[1,-3],[1,1],[1,2]],[[1,1],[1,2],[1,3]],[[2,-2],[3,-3],[4,-4]]]",5,0,12,18,"(-1, 0)",adjacent,adjacent,three-axis,d9724cd68e0ddc7ac33e27b4d2b48a30179be89c,1,1,18,12,"{""3"":12}",0,0,6,216,0.22727272727272727,"-1.237e-15,-4.555e-16,9.775e-16,1.326,1.326,1.326,3,3","{""rail"":1}"
T_0390,E000000387,exact,3,1,0,"[[0,-2],[0,-1],[0,0],[0,2],[1,-2],[1,-1],[1,0]]",[],"[[1,-3],[1,1]]","[[[1,-4]],[[1,2]],[[0,-3],[0,1]],[[0,1],[0,3]]]",7,0,4,5,"(-4, 0)",rail,rail_ladder,three-axis,e420ccbbf6f8f53ca369cb416659f27be09ae13e,1,1,5,4,"{""1"":2,""2"":2}",2,2,3,1,0.16666666666666666,"0,0,3.925e-17,1,3","{""rail"":1}"
T_0391,E000000388,proto,4,2,0,"[[0,-2],[0,-1],[0,0],[1,-1],[1,0]]",[],"[[1,-3],[1,1]]","[[[1,-4],[1,-2]],[[1,-2],[1,2]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,2],[1,3],[1,4]]]",5,0,7,11,"(-4, 0)",rail,rail_ladder,three-axis,c135d6f2e9389782bcfca9b703d7af7222128c47,1,1,11,7,"{""2"":2,""3"":5}",0,2,4,24,0.3333333333333333,"-3.039e-16,-1.9e-17,0.5188,1.326,2.311,3,3,4.17","{""rail"":1}"
T_0392,E000000389,proto,5,3,0,"[[0,0],[0,2],[1,-2],[1,-1],[1,0]]","[[-3,0]]","[[0,1],[2,0]]","[[[-2,0],[-1,0],[3,0]],[[-1,0],[3,0],[4,0]],[[0,-3],[0,-2],[0,-1]],[[0,-2],[0,-1],[0,3]],[[0,-1],[0,3],[0,4]],[[0,3],[0,4],[0,5]],[[1,-5],[1,-4],[1,-3]],[[1,-4],[1,-3],[1,1]],[[1,-3],[1,1],[1,2]],[[1,1],[1,2],[1,3]],[[3,0],[4,0],[5,0]]]",5,1,11,17,"(-2, 1)",bridge,bridge_fork,three-axis,55a01ba59b52c19ecdab3c9ade81a5be05047625,1,1,17,11,"{""3"":11}",0,0,5,36,0.23636363636363636,"-1.551e-15,5.852e-16,2.758e-15,1.326,1.326,1.697,3,3","{""rail"":1}"
T_0393,E000000391,exact,3,1,0,"[[0,-2],[0,-1],[0,0],[0,2],[1,-2],[1,-1],[1,0]]",[],"[[1,-3],[2,-2]]","[[[0,-3],[0,1]],[[0,1],[0,3]],[[1,-5],[1,-4]],[[1,-4],[1,1]],[[1,1],[1,2]]]",7,0,5,7,"(-2, 1)",bridge,bridge_fork,three-axis,c1a448d0f0506399d70d51753222c2e0cd603beb,1,1,7,5,"{""2"":5}",0,5,3,3,0.3,"3.925e-17,5.045e-17,0.5858,1,2,3,3.414","{""rail"":1}"
T_0394,E000000392,proto,7,5,0,"[[0,-2],[0,-1],[0,0],[1,-2],[1,-1]]","[[-1,-2]]","[[1,-3],[2,-2]]","[[[-3,3],[-2,2],[-1,1]],[[-2,2],[-1,1],[3,-3]],[[-1,1],[3,-3],[4,-4]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,-6],[1,-5],[1,-4]],[[1,-5],[1,-4],[1,0]],[[1,-4],[1,0],[1,1]],[[1,0],[1,1],[1,2]],[[3,-3],[4,-4],[5,-5]],[[3,-2],[4,-2],[5,-2]]]",5,1,13,21,"(-2, 1)",bridge,bridge_fork,three-axis,77a8eb74161ff736f16e9ec4cbd2875b3425e152,1,1,21,13,"{""3"":13}",0,0,7,648,0.19230769230769232,"-8.019e-16,-6.09e-17,1.096e-15,1.142e-15,1.326,1.326,1.326,3","{""rail"":1}"
T_0395,E000000393,exact,3,1,0,"[[0,-2],[0,-1],[0,0],[0,2],[1,-2],[1,-1],[1,0]]",[],"[[1,1],[2,-2]]","[[[0,-3],[0,1]],[[0,1],[0,3]],[[1,-4],[1,-3]],[[1,-3],[1,2]],[[1,2],[1,3]]]",7,0,5,7,"(-3, 1)",kink,kink_bridge,three-axis,e80378623608bb561d5dffbd46642147ed42c88d,1,1,7,5,"{""2"":5}",0,5,3,3,0.3,"3.925e-17,5.045e-17,0.5858,1,2,3,3.414","{""rail"":1}"
T_0396,E000000395,exact,4,2,0,"[[0,-2],[0,-1],[0,0],[1,-2],[1,-1],[1,0]]",[],"[[0,-3],[1,-3]]","[[[0,-5],[0,-4]],[[0,-4],[0,1]],[[0,1],[0,2]],[[1,-5],[1,-4]],[[1,-4],[1,1]],[[1,1],[1,2]]]",6,0,6,8,"(-1, 0)",adjacent,adjacent,three-axis,456f65fb4ddcb6febf41f565064c3db1bceb6a13,1,1,8,6,"{""2"":6}",0,6,4,9,0.26666666666666666,"5.045e-17,5.045e-17,0.5858,0.5858,2,2,3.414,3.414","{""rail"":1}"
T_0397,E000000396,proto,4,2,0,"[[0,-1],[0,0],[0,2],[1,-2],[1,-1]]",[],"[[0,-3],[1,-3]]","[[[0,-2],[0,1]],[[0,-5],[0,-4],[0,-2]],[[0,1],[0,3],[0,4]],[[1,-6],[1,-5],[1,-4]],[[1,-5],[1,-4],[1,0]],[[1,-4],[1,0],[1,1]],[[1,0],[1,1],[1,2]]]",5,0,7,12,"(-1, 0)",adjacent,adjacent,three-axis,23ae2dc431181dbaa4c7a9f8b3dfd58dac332c8e,1,1,12,7,"{""2"":1,""3"":6}",0,1,4,30,0.3333333333333333,"-3.039e-16,1.367e-15,0.4384,1.326,3,3,3,3","{""rail"":1}"
