game_id,black_strategy,white_strategy,radius,turns,k,candidate_limit,opening_id,opening_pair,moves,winner,wlu,terminal_ply,black_stones,white_stones,final_class,final_black_tau,final_white_tau,final_black_obligations,final_white_obligations,final_black_pair_atoms,final_white_pair_atoms,final_black_bulk_pressure,final_white_bulk_pressure,first_black_tau_gt2,first_white_tau_gt2,max_black_tau,max_white_tau,tactical_score
G00100,min_bulk,screen_counter,3,4,6,8,O0004,"[[-2, 0], [-2, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [0, -2]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, 2]]}, {""color"": ""white"", ""stones"": [[-1, 0], [2, -1]]}, {""color"": ""black"", ""stones"": [[-1, 1], [2, 0]]}, {""color"": ""white"", ""stones"": [[2, -2], [1, -2]]}, {""color"": ""black"", ""stones"": [[-1, -1], [-2, 2]]}, {""color"": ""white"", ""stones"": [[0, 2], [1, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00101,min_bulk,screen_counter,3,4,6,8,O0005,"[[-2, 0], [-2, 2]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 2]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[2, -1], [0, -2]]}, {""color"": ""black"", ""stones"": [[-1, 0], [-2, 1]]}, {""color"": ""white"", ""stones"": [[1, -2], [1, 1]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [-1, -1]]}, {""color"": ""black"", ""stones"": [[2, 0], [2, -2]]}, {""color"": ""white"", ""stones"": [[-1, 2], [0, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00102,min_bulk,screen_counter,3,4,6,8,O0006,"[[-2, 0], [-1, 0]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 0]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[-1, 1], [0, -2]]}, {""color"": ""black"", ""stones"": [[2, -1], [-1, -1]]}, {""color"": ""white"", ""stones"": [[1, 0], [1, -1]]}, {""color"": ""black"", ""stones"": [[2, 0], [1, -2]]}, {""color"": ""white"", ""stones"": [[2, -2], [-2, 1]]}, {""color"": ""black"", ""stones"": [[-2, 2], [-1, 2]]}, {""color"": ""white"", ""stones"": [[0, 2], [1, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00103,min_bulk,screen_counter,3,4,6,8,O0007,"[[-2, 0], [-1, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[-1, 0], [0, -2]]}, {""color"": ""black"", ""stones"": [[2, -1], [-1, -1]]}, {""color"": ""white"", ""stones"": [[1, 0], [1, -1]]}, {""color"": ""black"", ""stones"": [[2, 0], [1, -2]]}, {""color"": ""white"", ""stones"": [[2, -2], [-2, 1]]}, {""color"": ""black"", ""stones"": [[-2, 2], [-1, 2]]}, {""color"": ""white"", ""stones"": [[0, 2], [1, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00104,min_bulk,screen_counter,3,4,6,8,O0008,"[[-2, 0], [-1, 2]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 2]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[-1, 1], [0, -2]]}, {""color"": ""black"", ""stones"": [[1, -1], [-1, -1]]}, {""color"": ""white"", ""stones"": [[2, -1], [1, -2]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, 0]]}, {""color"": ""white"", ""stones"": [[2, 0], [2, -2]]}, {""color"": ""black"", ""stones"": [[-2, 1], [-2, 2]]}, {""color"": ""white"", ""stones"": [[0, 2], [1, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00105,min_bulk,min_tau,3,4,6,8,O0001,"[[-1, 0], [-1, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[-1, -1], [-1, 2]]}, {""color"": ""black"", ""stones"": [[0, -2], [-1, -2]]}, {""color"": ""white"", ""stones"": [[1, 0], [0, 2]]}, {""color"": ""black"", ""stones"": [[1, -1], [2, 0]]}, {""color"": ""white"", ""stones"": [[2, -1], [2, -2]]}, {""color"": ""black"", ""stones"": [[1, -2], [-2, 0]]}, {""color"": ""white"", ""stones"": [[-2, 1], [-2, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,1,1,0.0
G00106,min_bulk,min_tau,3,4,6,8,O0002,"[[-1, 0], [0, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [0, 1]]}, {""color"": ""black"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""white"", ""stones"": [[1, 0], [0, -1]]}, {""color"": ""black"", ""stones"": [[2, -2], [-2, 2]]}, {""color"": ""white"", ""stones"": [[3, -3], [-3, 3]]}, {""color"": ""black"", ""stones"": [[2, -1], [1, -2]]}, {""color"": ""white"", ""stones"": [[2, 0], [0, -2]]}, {""color"": ""black"", ""stones"": [[-1, -1], [-2, 0]]}, {""color"": ""white"", ""stones"": [[-2, 1], [-1, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00107,min_bulk,min_tau,3,4,6,8,O0003,"[[-1, 0], [1, 0]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [1, 0]]}, {""color"": ""black"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""white"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""black"", ""stones"": [[2, -2], [-2, 2]]}, {""color"": ""white"", ""stones"": [[3, -3], [-3, 3]]}, {""color"": ""black"", ""stones"": [[2, -1], [1, -2]]}, {""color"": ""white"", ""stones"": [[2, 0], [0, -2]]}, {""color"": ""black"", ""stones"": [[-1, -1], [-2, 0]]}, {""color"": ""white"", ""stones"": [[-2, 1], [-1, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00108,min_bulk,min_tau,3,4,6,8,O0004,"[[-2, 0], [-2, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, 2]]}, {""color"": ""white"", ""stones"": [[-1, 0], [2, 0]]}, {""color"": ""black"", ""stones"": [[2, -1], [3, -2]]}, {""color"": ""white"", ""stones"": [[2, -2], [-2, 3]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00109,min_bulk,min_tau,3,4,6,8,O0005,"[[-2, 0], [-2, 2]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 2]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, 0], [1, -1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[1, -2], [-2, 1]]}, {""color"": ""white"", ""stones"": [[-1, 0], [-1, 1]]}, {""color"": ""black"", ""stones"": [[2, 0], [-1, -1]]}, {""color"": ""white"", ""stones"": [[2, -1], [2, -2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00110,min_bulk,min_tau,3,4,6,8,O0006,"[[-2, 0], [-1, 0]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 0]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, 2]]}, {""color"": ""white"", ""stones"": [[2, 0], [2, -1]]}, {""color"": ""black"", ""stones"": [[2, -2], [1, -2]]}, {""color"": ""white"", ""stones"": [[-1, -1], [-2, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00111,min_bulk,min_tau,3,4,6,8,O0007,"[[-2, 0], [-1, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[-1, 0], [2, -1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, -1]]}, {""color"": ""white"", ""stones"": [[1, -1], [2, 0]]}, {""color"": ""black"", ""stones"": [[2, -2], [1, -2]]}, {""color"": ""white"", ""stones"": [[-2, 1], [-2, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00112,min_bulk,min_tau,3,4,6,8,O0008,"[[-2, 0], [-1, 2]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 2]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[-1, 0], [1, -2]]}, {""color"": ""white"", ""stones"": [[1, 0], [2, 0]]}, {""color"": ""black"", ""stones"": [[-2, 1], [2, -3]]}, {""color"": ""white"", ""stones"": [[2, -1], [-3, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00113,min_bulk,min_bulk,3,4,6,8,O0001,"[[-1, 0], [-1, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[0, -2], [-1, -1]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, 2]]}, {""color"": ""white"", ""stones"": [[1, -1], [2, -1]]}, {""color"": ""black"", ""stones"": [[2, 0], [2, -2]]}, {""color"": ""white"", ""stones"": [[1, -2], [-2, 0]]}, {""color"": ""black"", ""stones"": [[-2, 1], [-2, 2]]}, {""color"": ""white"", ""stones"": [[0, 2], [1, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00114,min_bulk,min_bulk,3,4,6,8,O0002,"[[-1, 0], [0, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [0, 1]]}, {""color"": ""black"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""white"", ""stones"": [[1, 0], [2, -2]]}, {""color"": ""black"", ""stones"": [[0, -1], [2, -1]]}, {""color"": ""white"", ""stones"": [[2, 0], [-1, -1]]}, {""color"": ""black"", ""stones"": [[1, -2], [0, -2]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 1]]}, {""color"": ""black"", ""stones"": [[-2, 2], [-1, 2]]}, {""color"": ""white"", ""stones"": [[0, 2], [1, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00115,min_bulk,min_bulk,3,4,6,8,O0003,"[[-1, 0], [1, 0]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [1, 0]]}, {""color"": ""black"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""white"", ""stones"": [[0, -1], [2, -2]]}, {""color"": ""black"", ""stones"": [[0, 1], [-2, 1]]}, {""color"": ""white"", ""stones"": [[2, 0], [1, 1]]}, {""color"": ""black"", ""stones"": [[2, -1], [1, -2]]}, {""color"": ""white"", ""stones"": [[0, -2], [-1, -1]]}, {""color"": ""black"", ""stones"": [[-2, 0], [-2, 2]]}, {""color"": ""white"", ""stones"": [[-1, 2], [0, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00116,min_bulk,min_bulk,3,4,6,8,O0004,"[[-2, 0], [-2, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [0, -2]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, 2]]}, {""color"": ""white"", ""stones"": [[-1, 0], [2, -1]]}, {""color"": ""black"", ""stones"": [[-1, 1], [2, 0]]}, {""color"": ""white"", ""stones"": [[2, -2], [1, -2]]}, {""color"": ""black"", ""stones"": [[-1, -1], [-2, 2]]}, {""color"": ""white"", ""stones"": [[0, 2], [1, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00117,min_bulk,min_bulk,3,4,6,8,O0005,"[[-2, 0], [-2, 2]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 2]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[2, -1], [0, -2]]}, {""color"": ""black"", ""stones"": [[-1, 0], [-2, 1]]}, {""color"": ""white"", ""stones"": [[1, -2], [1, 1]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [-1, -1]]}, {""color"": ""black"", ""stones"": [[2, 0], [2, -2]]}, {""color"": ""white"", ""stones"": [[-1, 2], [0, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00118,min_bulk,min_bulk,3,4,6,8,O0006,"[[-2, 0], [-1, 0]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 0]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[-1, 1], [0, -2]]}, {""color"": ""black"", ""stones"": [[2, -1], [-1, -1]]}, {""color"": ""white"", ""stones"": [[1, 0], [1, -1]]}, {""color"": ""black"", ""stones"": [[2, 0], [1, -2]]}, {""color"": ""white"", ""stones"": [[2, -2], [-2, 1]]}, {""color"": ""black"", ""stones"": [[-2, 2], [-1, 2]]}, {""color"": ""white"", ""stones"": [[0, 2], [1, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00119,min_bulk,min_bulk,3,4,6,8,O0007,"[[-2, 0], [-1, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[-1, 0], [0, -2]]}, {""color"": ""black"", ""stones"": [[2, -1], [-1, -1]]}, {""color"": ""white"", ""stones"": [[1, 0], [1, -1]]}, {""color"": ""black"", ""stones"": [[2, 0], [1, -2]]}, {""color"": ""white"", ""stones"": [[2, -2], [-2, 1]]}, {""color"": ""black"", ""stones"": [[-2, 2], [-1, 2]]}, {""color"": ""white"", ""stones"": [[0, 2], [1, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00120,min_bulk,min_bulk,3,4,6,8,O0008,"[[-2, 0], [-1, 2]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 2]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[-1, 1], [0, -2]]}, {""color"": ""black"", ""stones"": [[1, -1], [-1, -1]]}, {""color"": ""white"", ""stones"": [[2, -1], [1, -2]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, 0]]}, {""color"": ""white"", ""stones"": [[2, 0], [2, -2]]}, {""color"": ""black"", ""stones"": [[-2, 1], [-2, 2]]}, {""color"": ""white"", ""stones"": [[0, 2], [1, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00121,min_bulk,min_family,3,4,6,8,O0001,"[[-1, 0], [-1, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[0, -2], [-1, -1]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, 2]]}, {""color"": ""white"", ""stones"": [[1, -1], [2, -1]]}, {""color"": ""black"", ""stones"": [[2, 0], [2, -2]]}, {""color"": ""white"", ""stones"": [[1, -2], [-2, 0]]}, {""color"": ""black"", ""stones"": [[-2, 1], [-2, 2]]}, {""color"": ""white"", ""stones"": [[0, 2], [1, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00122,min_bulk,min_family,3,4,6,8,O0002,"[[-1, 0], [0, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [0, 1]]}, {""color"": ""black"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""white"", ""stones"": [[1, 0], [0, -1]]}, {""color"": ""black"", ""stones"": [[2, -2], [-2, 2]]}, {""color"": ""white"", ""stones"": [[3, -3], [-3, 3]]}, {""color"": ""black"", ""stones"": [[2, -1], [1, -2]]}, {""color"": ""white"", ""stones"": [[2, 0], [0, -2]]}, {""color"": ""black"", ""stones"": [[-1, -1], [-2, 0]]}, {""color"": ""white"", ""stones"": [[-2, 1], [-1, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00123,min_bulk,min_family,3,4,6,8,O0003,"[[-1, 0], [1, 0]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [1, 0]]}, {""color"": ""black"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""white"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""black"", ""stones"": [[2, -2], [-2, 2]]}, {""color"": ""white"", ""stones"": [[3, -3], [-3, 3]]}, {""color"": ""black"", ""stones"": [[2, -1], [1, -2]]}, {""color"": ""white"", ""stones"": [[2, 0], [0, -2]]}, {""color"": ""black"", ""stones"": [[-1, -1], [-2, 0]]}, {""color"": ""white"", ""stones"": [[-2, 1], [-1, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00124,min_bulk,min_family,3,4,6,8,O0004,"[[-2, 0], [-2, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, 2]]}, {""color"": ""white"", ""stones"": [[-1, 0], [2, 0]]}, {""color"": ""black"", ""stones"": [[2, -1], [3, -2]]}, {""color"": ""white"", ""stones"": [[2, -2], [-2, 3]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00125,min_bulk,min_family,3,4,6,8,O0005,"[[-2, 0], [-2, 2]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 2]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, 0], [1, -1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[1, -2], [-2, 1]]}, {""color"": ""white"", ""stones"": [[-1, 0], [-1, 1]]}, {""color"": ""black"", ""stones"": [[2, 0], [-1, -1]]}, {""color"": ""white"", ""stones"": [[2, -1], [2, -2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00126,min_bulk,min_family,3,4,6,8,O0006,"[[-2, 0], [-1, 0]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 0]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, 2]]}, {""color"": ""white"", ""stones"": [[2, 0], [2, -1]]}, {""color"": ""black"", ""stones"": [[2, -2], [1, -2]]}, {""color"": ""white"", ""stones"": [[-1, -1], [-2, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00127,min_bulk,min_family,3,4,6,8,O0007,"[[-2, 0], [-1, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[-1, 0], [2, -1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, -1]]}, {""color"": ""white"", ""stones"": [[1, -1], [2, 0]]}, {""color"": ""black"", ""stones"": [[2, -2], [1, -2]]}, {""color"": ""white"", ""stones"": [[-2, 1], [-2, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00128,min_bulk,min_family,3,4,6,8,O0008,"[[-2, 0], [-1, 2]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 2]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[-1, 0], [1, -2]]}, {""color"": ""white"", ""stones"": [[1, 0], [2, 0]]}, {""color"": ""black"", ""stones"": [[-2, 1], [2, -3]]}, {""color"": ""white"", ""stones"": [[2, -1], [-3, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
